Pattern,Problem,Source,Path,Last Reviewed (YYYY-MM-DD),Confidence (1-5),Notes
Graph (BFS/DFS/Topo/Shortest Path),Topological Sort,Session,src/main/java/Session/May2024/StriversA2ZSheet/Step15_Graph/TopoSort/P1_TopologicalSort.java,,,
Graph (BFS/DFS/Topo/Shortest Path),Topological Sorting,GraphAlgo,src/main/java/GraphAlgo/TopologicalSorting.java,,,
Graph (BFS/DFS/Topo/Shortest Path),Variation  Guess Password,Session,src/main/java/Session/May2024/StriversA2ZSheet/Step15_Graph/TopoSort/P6_Variation_GuessPassword.java,,,
Graph (BFS/DFS/Topo/Shortest Path),Word  Ladder 1,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S15_Graphs/S15_4_Shortest_Path/P3_Word_Ladder_1.java,,,
Graph (BFS/DFS/Topo/Shortest Path),Word  Ladder 2,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S15_Graphs/S15_4_Shortest_Path/P4_Word_Ladder_2.java,,,
Greedy,Fractional  Knapsack,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S12_Greedy/P2_Fractional_Knapsack.java,,,
Greedy,Job  Sequencing,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S12_Greedy/P10_Job_Sequencing.java,,,
Greedy,Min  Coins,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S12_Greedy/P3_Min_Coins.java,,,
Greedy,Min  Number  Of  Platforms,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S12_Greedy/P9_Min_Number_Of_Platforms.java,,,
Greedy,N  Meetings,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S12_Greedy/P6_N_Meetings.java,,,
Greedy,start Finish,GreedyAlgo,src/main/java/GreedyAlgo/startFinish.java,,,
Heap / Priority Queue,Base Heap,Heap,src/main/java/Heap/Practice_2022/BaseHeap.java,,,
Heap / Priority Queue,Base Heap PQ,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_1_Learning/BaseHeap_PQ.java,,,
Heap / Priority Queue,Binary Min Heap,Heap,src/main/java/Heap/BinaryMinHeap.java,,,
Heap / Priority Queue,Convert Min Heap To Max Heap,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_1_Learning/P2_ConvertMinHeapToMaxHeap.java,,,
Heap / Priority Queue,Does Array Represent Heap,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_1_Learning/P1_DoesArrayRepresentHeap.java,,,
Heap / Priority Queue,Find  Median  From  Data  Stream,TakeUForward,src/main/java/TakeUForward/Blind75/Heap/P3_Find_Median_From_Data_Stream.java,,,
Heap / Priority Queue,Heap Sort,Crack_Interview_2022,src/main/java/Crack_Interview_2022/Sorting/P1_HeapSort.java,,,
Heap / Priority Queue,Heap Sort,TechboostJune2020,src/main/java/TechboostJune2020/Sorting/HeapSort.java,,,
Heap / Priority Queue,Heap Sort,Heap,src/main/java/Heap/Practice_2022/HeapSort.java,,,
Heap / Priority Queue,Heap Sort,Sorting,src/main/java/Sorting/HeapSort.java,,,
Heap / Priority Queue,Heap Sort,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_1_Learning/HeapSort.java,,,
Heap / Priority Queue,Heap Sort Algo,Heap,src/main/java/Heap/HeapSortAlgo.java,,,
Heap / Priority Queue,is Heap Sort,Heap,src/main/java/Heap/isHeapSort.java,,,
Heap / Priority Queue,Kth Largest Element,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_2_Medium/P1_KthLargestElement.java,,,
Heap / Priority Queue,Kth Smallest Element,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_2_Medium/P2_KthSmallestElement.java,,,
Heap / Priority Queue,Learning  Priority Queue,Crack_Interview_2022,src/main/java/Crack_Interview_2022/Test/Learning_PriorityQueue.java,,,
Heap / Priority Queue,Max Heap,TechBoost_Old,src/main/java/TechBoost_Old/MaxHeap.java,,,
Heap / Priority Queue,Max Heap,Heap,src/main/java/Heap/MaxHeap.java,,,
Heap / Priority Queue,Max Heap Comparator,Practice2025,src/main/java/Practice2025/Neetcode/ArraysHashing/Heap/MaxHeap/MaxHeapComparator.java,,,
Heap / Priority Queue,Max Heap PQ,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_1_Learning/MaxHeap_PQ.java,,,
Heap / Priority Queue,max Heap prob,TechBoost_Old,src/main/java/TechBoost_Old/maxHeap_prob.java,,,
Heap / Priority Queue,Merge K  Sorted  Lists,TakeUForward,src/main/java/TakeUForward/Blind75/Heap/P1_Merge_K_Sorted_Lists.java,,,
Heap / Priority Queue,MergeK Sorted List  Min Heap,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_2_Medium/P3_MergeKSortedList_MinHeap.java,,,
Heap / Priority Queue,MergeK Sorted Lists,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_2_Medium/P3_MergeKSortedLists.java,,,
Heap / Priority Queue,Min Heap,TechBoost_Old,src/main/java/TechBoost_Old/MinHeap.java,,,
Heap / Priority Queue,Min Heap,Heap,src/main/java/Heap/MinHeap.java,,,
Heap / Priority Queue,Min Heap Default,Practice2025,src/main/java/Practice2025/Neetcode/ArraysHashing/Heap/MinHeap/MinHeapDefault.java,,,
Heap / Priority Queue,Min Heap PQ,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_1_Learning/MinHeap_PQ.java,,,
Heap / Priority Queue,My Heap,Heap,src/main/java/Heap/MyHeap.java,,,
Heap / Priority Queue,Person,Practice2025,src/main/java/Practice2025/Neetcode/ArraysHashing/Heap/MaxHeap/Person.java,,,
Heap / Priority Queue,Person,Practice2025,src/main/java/Practice2025/Neetcode/ArraysHashing/Heap/MinHeap/Person.java,,,
Heap / Priority Queue,PQ With Comparator,Practice2025,src/main/java/Practice2025/Neetcode/ArraysHashing/Heap/MaxHeap/PQWithComparator.java,,,
Heap / Priority Queue,Prac  Max Heap,Heap,src/main/java/Heap/Prac_MaxHeap.java,,,
Heap / Priority Queue,Priority Queue With Objects,Practice2025,src/main/java/Practice2025/Neetcode/ArraysHashing/Heap/MinHeap/PriorityQueueWithObjects.java,,,
Heap / Priority Queue,Replace Elements By Its Rank,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S11_Heaps/S11_2_Medium/P4_ReplaceElementsByItsRank.java,,,
Heap / Priority Queue,Top K  Frequent  Elements,TakeUForward,src/main/java/TakeUForward/Blind75/Heap/P2_Top_K_Frequent_Elements.java,,,
Intervals,Find  All  Duplicates,TakeUForward,src/main/java/TakeUForward/Blind75/Interval/P4_Find_All_Duplicates.java,,,
Intervals,Insert  Interval,TakeUForward,src/main/java/TakeUForward/Blind75/Interval/P1_Insert_Interval.java,,,
Intervals,Insert Interval,Session,src/main/java/Session/Nov2024/S2_OverlappingIntervals/P2_InsertInterval.java,,,
Intervals,Meeting  Rooms,TakeUForward,src/main/java/TakeUForward/Blind75/Interval/P5_Meeting_Rooms.java,,,
Intervals,Meeting  Rooms II,TakeUForward,src/main/java/TakeUForward/Blind75/Interval/P6_Meeting_Rooms_II.java,,,
Intervals,Merge  Interval,TakeUForward,src/main/java/TakeUForward/Blind75/Interval/P2_Merge_Interval.java,,,
Intervals,Merge Intervals,Session,src/main/java/Session/Nov2024/S2_OverlappingIntervals/P1_MergeIntervals.java,,,
Intervals,Merge Overlapping Sub Intervals,StriverSDESheet,src/main/java/StriverSDESheet/Arrays_Part2/P2_MergeOverlappingSubIntervals.java,,,
Intervals,Non  Overlapping  Intervals,TakeUForward,src/main/java/TakeUForward/Blind75/Interval/P3_Non_Overlapping_Intervals.java,,,
Java Basics / Collections / Streams,A,Javatpoint,src/main/java/Javatpoint/A.java,,,
Java Basics / Collections / Streams,A,Javatpoint,src/main/java/Javatpoint/interface_example/A.java,,,
Java Basics / Collections / Streams,abstract Honda,Javatpoint,src/main/java/Javatpoint/abstractHonda.java,,,
Java Basics / Collections / Streams,Adder,Javatpoint,src/main/java/Javatpoint/Adder.java,,,
Java Basics / Collections / Streams,Animal,Javatpoint,src/main/java/Javatpoint/Binding/Animal.java,,,
Java Basics / Collections / Streams,Array List Demo,Javatpoint,src/main/java/Javatpoint/ArrayListDemo.java,,,
Java Basics / Collections / Streams,Bank,Javatpoint,src/main/java/Javatpoint/Polymorphism/Bank.java,,,
Java Basics / Collections / Streams,Bike,Javatpoint,src/main/java/Javatpoint/Polymorphism/Bike.java,,,
Java Basics / Collections / Streams,Bike7,Javatpoint,src/main/java/Javatpoint/Bike7.java,,,
Java Basics / Collections / Streams,Circle,Javatpoint,src/main/java/Javatpoint/Aggregation/Circle.java,,,
Java Basics / Collections / Streams,Depersist,Javatpoint,src/main/java/Javatpoint/Serialization/Depersist.java,,,
Java Basics / Collections / Streams,Dog,Javatpoint,src/main/java/Javatpoint/Binding/Dog.java,,,
Java Basics / Collections / Streams,Drawable,Javatpoint,src/main/java/Javatpoint/interface_example/Drawable.java,,,
Java Basics / Collections / Streams,inheritance demo,Javatpoint,src/main/java/Javatpoint/inheritance_demo.java,,,
Java Basics / Collections / Streams,interface demo,Javatpoint,src/main/java/Javatpoint/interface_demo.java,,,
Java Basics / Collections / Streams,Map Sort,Java_Basics,src/main/java/Java_Basics/MapSort.java,,,
Java Basics / Collections / Streams,Parent Class,Javatpoint,src/main/java/Javatpoint/ParentClass.java,,,
Java Basics / Collections / Streams,Performance Test,Javatpoint,src/main/java/Javatpoint/PerformanceTest.java,,,
Java Basics / Collections / Streams,Persist,Javatpoint,src/main/java/Javatpoint/Serialization/Persist.java,,,
Java Basics / Collections / Streams,Rectangle,Javatpoint,src/main/java/Javatpoint/Rectangle.java,,,
Java Basics / Collections / Streams,Str Buffer,Javatpoint,src/main/java/Javatpoint/StrBuffer.java,,,
Java Basics / Collections / Streams,Stream Sample,Java_Basics,src/main/java/Java_Basics/StreamSample.java,,,
Java Basics / Collections / Streams,Student,Javatpoint,src/main/java/Javatpoint/Student.java,,,
Java Basics / Collections / Streams,Student,Javatpoint,src/main/java/Javatpoint/Comparator/Student.java,,,
Java Basics / Collections / Streams,Student,Javatpoint,src/main/java/Javatpoint/Serialization/Student.java,,,
Java Basics / Collections / Streams,Student,Javatpoint,src/main/java/Javatpoint/Comparable/Student.java,,,
Java Basics / Collections / Streams,Student2,Javatpoint,src/main/java/Javatpoint/Student2.java,,,
Java Basics / Collections / Streams,super test,Javatpoint,src/main/java/Javatpoint/super_test.java,,,
Java Basics / Collections / Streams,test,Javatpoint,src/main/java/Javatpoint/test.java,,,
Java Basics / Collections / Streams,test Array List,Java_Basics,src/main/java/Java_Basics/testArrayList.java,,,
Java Basics / Collections / Streams,test Hash,Javatpoint,src/main/java/Javatpoint/Office/testHash.java,,,
Java Basics / Collections / Streams,Test Sort,Javatpoint,src/main/java/Javatpoint/Comparable/TestSort.java,,,
Java Basics / Collections / Streams,Test Streams,Streams,src/main/java/Streams/TestStreams.java,,,
Linked List,ACM Team,LinkedList,src/main/java/LinkedList/ACMTeam.java,,,
Linked List,Add Numbers Linked List,LinkedList,src/main/java/LinkedList/AddNumbersLinkedList.java,,,
Linked List,addition Linked List,CrackingCoding,src/main/java/CrackingCoding/LinkedList/additionLinkedList.java,,,
Linked List,addition Linked List,LinkedList,src/main/java/LinkedList/additionLinkedList.java,,,
Linked List,addition Of List,LinkedList,src/main/java/LinkedList/additionOfList.java,,,
Linked List,Addition Of Nodes,TechboostJune2020,src/main/java/TechboostJune2020/DoublyLinkedList/AdditionOfNodes.java,,,
Linked List,Addition Of TwoLL,TechboostJune2020,src/main/java/TechboostJune2020/LinkedList/AdditionOfTwoLL.java,,,
Linked List,Addition OfLL,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/AdditionOfLL.java,,,
Linked List,Adjacent NodesLL,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/AdjacentNodesLL.java,,,
Linked List,Anagram Prob,LinkedList,src/main/java/LinkedList/AnagramProb.java,,,
Linked List,Base List Node,TakeUForward,src/main/java/TakeUForward/Blind75/LinkedList/BaseListNode.java,,,
Linked List,Base Node,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/BaseNode.java,,,
Linked List,BaseDLL Node,LinkedList,src/main/java/LinkedList/Practice_2022/DoublyLL/BaseDLLNode.java,,,
Linked List,Basic  Linked List,Leetcode,src/main/java/Leetcode/LinkedList/Easy/Basic_LinkedList.java,,,
Linked List,Binary NumberTO Int,Leetcode,src/main/java/Leetcode/LinkedList/Easy/BinaryNumberTOInt.java,,,
Linked List,BT  Doubly LL  Spiral,BinaryTree,src/main/java/BinaryTree/GeeksForGeeks/BT_Doubly_LL_Spiral.java,,,
Linked List,cavity Map  Prob,LinkedList,src/main/java/LinkedList/cavityMap_Prob.java,,,
Linked List,Chocolate Feast  Prob,LinkedList,src/main/java/LinkedList/ChocolateFeast_Prob.java,,,
Linked List,circular Linked List,LinkedList,src/main/java/LinkedList/circularLinkedList.java,,,
Linked List,Common Utils,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/CommonUtils.java,,,
Linked List,Delete Alertnate Node,LinkedList,src/main/java/LinkedList/DeleteAlertnateNode.java,,,
Linked List,delete Middle Node  Prob,CrackingCoding,src/main/java/CrackingCoding/LinkedList/Jan_2018/deleteMiddleNode_Prob.java,,,
Linked List,Detect Loop,LinkedList,src/main/java/LinkedList/DetectLoop.java,,,
Linked List,Doubly Link List,LinkedList,src/main/java/LinkedList/DoublyLinkList.java,,,
Linked List,Doubly Linked List  Prob,TechBoost_Old,src/main/java/TechBoost_Old/DoublyLinkedList_Prob.java,,,
Linked List,DoublyLL,LinkedList,src/main/java/LinkedList/DoublyLL.java,,,
Linked List,Duplicacy,CrackingCoding,src/main/java/CrackingCoding/LinkedList/Duplicacy.java,,,
Linked List,Duplicacy,LinkedList,src/main/java/LinkedList/Duplicacy.java,,,
Linked List,Duplicate Value,LinkedList,src/main/java/LinkedList/DuplicateValue.java,,,
Linked List,Find Loop,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/P7_FindLoop.java,,,
Linked List,Find Nth Node,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/FindNthNode.java,,,
Linked List,game Of Throne  Prob,LinkedList,src/main/java/LinkedList/gameOfThrone_Prob.java,,,
Linked List,Intersection OfLL,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/P6_IntersectionOfLL.java,,,
Linked List,Kaprekar  Prob,LinkedList,src/main/java/LinkedList/Kaprekar_Prob.java,,,
Linked List,kth Last  Prob,CrackingCoding,src/main/java/CrackingCoding/LinkedList/Jan_2018/kthLast_Prob.java,,,
Linked List,Linked  List  Cycle,TakeUForward,src/main/java/TakeUForward/Blind75/LinkedList/P2_Linked_List_Cycle.java,,,
Linked List,Linked List,LinkedList,src/main/java/LinkedList/LinkedList.java,,,
Linked List,Linked List  Prob,TechBoost_Old,src/main/java/TechBoost_Old/LinkedList_Prob.java,,,
Linked List,Linked List Cycle II,Session,src/main/java/Session/Nov2024/S1_SlowFastPointer/P1_LinkedListCycle_II.java,,,
Linked List,Linked List Palindrome,LinkedList,src/main/java/LinkedList/LinkedListPalindrome.java,,,
Linked List,Linked List to  Binary Tree,BinaryTree,src/main/java/BinaryTree/GeeksForGeeks/LinkedList_to_BinaryTree.java,,,
Linked List,Linked Lst,LinkedList,src/main/java/LinkedList/LinkedLst.java,,,
Linked List,List Node,LinkedList,src/main/java/LinkedList/ListNode.java,,,
Linked List,LL Node,Session,src/main/java/Session/May2024/TechBoost/LinkedList/LLNode.java,,,
Linked List,LL Operations,Session,src/main/java/Session/May2024/TechBoost/LinkedList/LLOperations.java,,,
Linked List,Loop LL,Leetcode,src/main/java/Leetcode/LinkedList/Easy/Loop_LL.java,,,
Linked List,LRU Cache,LinkedList,src/main/java/LinkedList/LRUCache.java,,,
Linked List,LRU Cache  Practice,LinkedList,src/main/java/LinkedList/LRUCache_Practice.java,,,
Linked List,making Anagram  Prob,LinkedList,src/main/java/LinkedList/makingAnagram_Prob.java,,,
Linked List,mansa And Stone  Prob,LinkedList,src/main/java/LinkedList/mansaAndStone_Prob.java,,,
Linked List,Merge  Two  Sorted  List,TakeUForward,src/main/java/TakeUForward/Blind75/LinkedList/P3_Merge_Two_Sorted_List.java,,,
Linked List,Merge K  Sorted  Lists,TakeUForward,src/main/java/TakeUForward/Blind75/LinkedList/P4_Merge_K_Sorted_Lists.java,,,
Linked List,Merge Sort Linkled List,LinkedList,src/main/java/LinkedList/MergeSortLinkledList.java,,,
Linked List,merge Two SortedLL,LinkedList,src/main/java/LinkedList/mergeTwoSortedLL.java,,,
Linked List,Merge Two SortedLL,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/P4_MergeTwoSortedLL.java,,,
Linked List,Middle OfLL,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/P2_MiddleOfLL.java,,,
Linked List,Move Last Element,LinkedList,src/main/java/LinkedList/MoveLastElement.java,,,
Linked List,Nth Node,LinkedList,src/main/java/LinkedList/NthNode.java,,,
Linked List,Pair Wise,LinkedList,src/main/java/LinkedList/PairWise.java,,,
Linked List,Palindrome Linked List,Session,src/main/java/Session/Nov2024/S1_SlowFastPointer/P4_PalindromeLinkedList.java,,,
Linked List,Palindrome OfLL,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/P8_PalindromeOfLL.java,,,
Linked List,Pan Grams Prob,LinkedList,src/main/java/LinkedList/PanGramsProb.java,,,
Linked List,pangram problem,LinkedList,src/main/java/LinkedList/pangram_problem.java,,,
Linked List,Partition Linked List,CrackingCoding,src/main/java/CrackingCoding/LinkedList/PartitionLinkedList.java,,,
Linked List,Partition Linked List,LinkedList,src/main/java/LinkedList/PartitionLinkedList.java,,,
Linked List,Person,LinkedList,src/main/java/LinkedList/Person.java,,,
Linked List,Prac  Addition Linked List,LinkedList,src/main/java/LinkedList/Prac_AdditionLinkedList.java,,,
Linked List,Remove  Nth Node  From  End  List,TakeUForward,src/main/java/TakeUForward/Blind75/LinkedList/P5_Remove_NthNode_From_End_List.java,,,
Linked List,remove Duplicates,CrackingCoding,src/main/java/CrackingCoding/LinkedList/Jan_2018/removeDuplicates.java,,,
Linked List,remove Duplicates,LinkedList,src/main/java/LinkedList/removeDuplicates.java,,,
Linked List,Reorder  List,TakeUForward,src/main/java/TakeUForward/Blind75/LinkedList/P6_Reorder_List.java,,,
Linked List,Reversal,Leetcode,src/main/java/Leetcode/LinkedList/Easy/Reversal.java,,,
Linked List,Reversal OfDLL,LinkedList,src/main/java/LinkedList/Practice_2022/DoublyLL/ReversalOfDLL.java,,,
Linked List,Reversal OfLL,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/P1_ReversalOfLL.java,,,
Linked List,ReversalK Blocks,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/ReversalKBlocks.java,,,
Linked List,reverse Linked List,LinkedList,src/main/java/LinkedList/reverseLinkedList.java,,,
Linked List,Reverse LL,TakeUForward,src/main/java/TakeUForward/Blind75/LinkedList/P1_Reverse_LL.java,,,
Linked List,Reverse SinglyLL,Session,src/main/java/Session/Nov2024/S7_ReversalOfLL/P1_ReverseSinglyLL.java,,,
Linked List,ReverseDLL,HitBullseye,src/main/java/HitBullseye/S6_LinkedList/L2/P4_ReverseDLL.java,,,
Linked List,ReverseLL,TechboostJune2020,src/main/java/TechboostJune2020/LinkedList/ReverseLL.java,,,
Linked List,Search Element Linked List,LinkedList,src/main/java/LinkedList/SearchElementLinkedList.java,,,
Linked List,service Lane  Prob,LinkedList,src/main/java/LinkedList/serviceLane_Prob.java,,,
Linked List,Solution,LinkedList,src/main/java/LinkedList/Solution.java,,,
Linked List,SplitLL,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/SplitLL.java,,,
Linked List,Student,LinkedList,src/main/java/LinkedList/Student.java,,,
Linked List,sum Of Linked List  Prob,CrackingCoding,src/main/java/CrackingCoding/LinkedList/Jan_2018/sumOfLinkedList_Prob.java,,,
Linked List,Swapping Nodes,LinkedList,src/main/java/LinkedList/Practice_2022/SinglyLL/P9_SwappingNodes.java,,,
Linked List,TaumB Day,LinkedList,src/main/java/LinkedList/TaumBDay.java,,,
Linked List,test,LinkedList,src/main/java/LinkedList/test.java,,,
Linked List,Test Thread,LinkedList,src/main/java/LinkedList/TestThread.java,,,
Linked List,Two Link List,LinkedList,src/main/java/LinkedList/TwoLinkList.java,,,
Math & Basics,Check Palindrome,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S1_LearnBasics/S1_3_BasicMaths/P3_CheckPalindrome.java,,,
Math & Basics,Count Digits,Session,src/main/java/Session/May2024/StriversA2ZSheet/Step1_LearnBasic/BasicMaths/P1_CountDigits.java,,,
Math & Basics,Count Digits InA Number,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S1_LearnBasics/S1_3_BasicMaths/P1_CountDigitsInANumber.java,,,
Math & Basics,Factorial,TechboostJune2020,src/main/java/TechboostJune2020/TimeComplexity/Factorial.java,,,
Math & Basics,factorial,Company,src/main/java/Company/factorial.java,,,
Math & Basics,Factorial,Session,src/main/java/Session/May2024/TechBoost/P2_Factorial.java,,,
Math & Basics,Factorial  Trailing  Zeroes,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P10_Factorial_Trailing_Zeroes.java,,,
Math & Basics,Fibonacci,TechboostJune2020,src/main/java/TechboostJune2020/TimeComplexity/Fibonacci.java,,,
Math & Basics,fibonacci,Company,src/main/java/Company/fibonacci.java,,,
Math & Basics,Fibonacci,Session,src/main/java/Session/May2024/TechBoost/P1_Fibonacci.java,,,
Math & Basics,Fibonacci  Prob,TechBoost_Old,src/main/java/TechBoost_Old/Fibonacci_Prob.java,,,
Math & Basics,GCD Of Two Numbers,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S1_LearnBasics/S1_3_BasicMaths/P4_GCDOfTwoNumbers.java,,,
Math & Basics,Power Of Two,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S8_Bit_Manipulation/P3_PowerOfTwo.java,,,
Math & Basics,Prime Number,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S1_LearnBasics/S1_3_BasicMaths/P7_PrimeNumber.java,,,
Math & Basics,Print All Divisors,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S1_LearnBasics/S1_3_BasicMaths/P6_PrintAllDivisors.java,,,
Math & Basics,ReverseA Number,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S1_LearnBasics/S1_3_BasicMaths/P2_ReverseANumber.java,,,
Matrix,convert To Diagonal Matrix,Matrix,src/main/java/Matrix/convertToDiagonalMatrix.java,,,
Matrix,Matrix,CrackingCoding,src/main/java/CrackingCoding/Array/Matrix.java,,,
Matrix,Matrix,Matrix,src/main/java/Matrix/Matrix.java,,,
Matrix,Matrix  Prob,TechBoost_Old,src/main/java/TechBoost_Old/Matrix_Prob.java,,,
Matrix,Rotate  Image,TakeUForward,src/main/java/TakeUForward/Blind75/Matrix/P3_Rotate_Image.java,,,
Matrix,Rotate Matrix,StriverSDESheet,src/main/java/StriverSDESheet/Arrays_Part2/P1_RotateMatrix.java,,,
Matrix,rotating  Matrix,CrackingCoding,src/main/java/CrackingCoding/Array/Jan_2018/rotating_Matrix.java,,,
Matrix,Search Element In2D Matrix,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S3_Arrays/S3_1_Easy/P14_SearchElementIn2DMatrix.java,,,
Matrix,Search In2D Matrix,StriverSDESheet,src/main/java/StriverSDESheet/Arrays_Part3/P1_SearchIn2DMatrix.java,,,
Matrix,Set  Matrix  Zeroes,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S3_Arrays/S3_2_Medium/P10_Set_Matrix_Zeroes.java,,,
Matrix,Set  Matrix  Zeroes,TakeUForward,src/main/java/TakeUForward/Blind75/Matrix/P1_Set_Matrix_Zeroes.java,,,
Matrix,Set Matrix Zeroes,StriverSDESheet,src/main/java/StriverSDESheet/Arrays_Part1/P1_SetMatrixZeroes.java,,,
Matrix,Set Matrix Zeroes,Session,src/main/java/Session/May2024/StriverSDESheet/Day1_Arrays/P1_SetMatrixZeroes.java,,,
Matrix,Set Matrix Zeros,Striver,src/main/java/Striver/Session_April2024/Day1_Arrays/P1_SetMatrixZeros.java,,,
Matrix,Spiral  Matrix,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S3_Arrays/S3_2_Medium/P12_Spiral_Matrix.java,,,
Matrix,Spiral  Matrix,TakeUForward,src/main/java/TakeUForward/Blind75/Matrix/P2_Spiral_Matrix.java,,,
Matrix,Square Sub Matrix,Matrix,src/main/java/Matrix/SquareSubMatrix.java,,,
Matrix,Word  Search,TakeUForward,src/main/java/TakeUForward/Blind75/Matrix/P4_Word_Search.java,,,
Matrix,word2D Array,Matrix,src/main/java/Matrix/word2DArray.java,,,
Monotonic Stack / Stack,Array Based Stack,NPTEL,src/main/java/NPTEL/ArrayBasedStack.java,,,
Monotonic Stack / Stack,Array Implementing  Stack,Stack,src/main/java/Stack/ArrayImplementing_Stack.java,,,
Monotonic Stack / Stack,Balance Exp,TechboostJune2020,src/main/java/TechboostJune2020/Stack/BalanceExp.java,,,
Monotonic Stack / Stack,Balancing Symbols,Stack,src/main/java/Stack/BalancingSymbols.java,,,
Monotonic Stack / Stack,Dynamic Array  Stack,Stack,src/main/java/Stack/DynamicArray_Stack.java,,,
Monotonic Stack / Stack,Equal Stacks Problem,TechboostJune2020,src/main/java/TechboostJune2020/CodingChallenge/EqualStacksProblem.java,,,
Monotonic Stack / Stack,Evaluate Reverse Polish,Practice2025,src/main/java/Practice2025/Neetcode/Stack/P3_EvaluateReversePolish.java,,,
Monotonic Stack / Stack,Expression,TechboostJune2020,src/main/java/TechboostJune2020/Stack/Expression.java,,,
Monotonic Stack / Stack,Generate Parenthesis,Practice2025,src/main/java/Practice2025/Neetcode/Stack/P4_GenerateParenthesis.java,,,
Monotonic Stack / Stack,Histogram class,Stack,src/main/java/Stack/Histogram_class.java,,,
Monotonic Stack / Stack,Immediate  Smaller  Element,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S9_Stacks_Queues/S9_3_Monotonic_Stack_Queue/P3_Immediate_Smaller_Element.java,,,
Monotonic Stack / Stack,Implement  Stack  Using  Arrays,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S9_Stacks_Queues/S9_1_Learning/P1_Implement_Stack_Using_Arrays.java,,,
Monotonic Stack / Stack,Implement Using Stack,TechboostJune2020,src/main/java/TechboostJune2020/Queue/ImplementUsingStack.java,,,
Monotonic Stack / Stack,In Order Traversal  Without  Stacks,BinaryTree,src/main/java/BinaryTree/GeeksForGeeks/InOrderTraversal_Without_Stacks.java,,,
Monotonic Stack / Stack,infix To Postfix  Class,Stack,src/main/java/Stack/infixToPostfix_Class.java,,,
Monotonic Stack / Stack,Largest  Rectangle  In  Histogram,TakeUForward,src/main/java/TakeUForward/CompleteCourse_456/S9_Stacks_Queues/S9_3_Monotonic_Stack_Queue/P11_Largest_Rectangle_In_Histogram.java,,,
Monotonic Stack / Stack,LRU Cache,Session,src/main/java/Session/May2024/StriverSDESheet/Day14_StackAndQueue/P2_LRUCache.java,,,
Monotonic Stack / Stack,Min  Stack,Leetcode,src/main/java/Leetcode/MustDoEasyQuestions/P7_Min_Stack.java,,,
Monotonic Stack / Stack,Min Stack,Practice2025,src/main/java/Practice2025/Neetcode/Stack/MinStack.java,,,
Monotonic Stack / Stack,Min Stack,Practice2025,src/main/java/Practice2025/Neetcode/Stack/P2_MinStack.java,,,
